cell_id,ndvi,building_density,impervious_pct,lst_celsius
37,0.5318537978123299,0.4635754243648107,28.705151991962975,36.05691952425395
38,0.760623654960237,0.2776287062947319,70.6574706272979,35.26272853527983
39,0.5772742093724385,0.5867843464581688,41.485686933356405,37.138588955121975
40,0.3516555304016502,0.8638556059232314,36.05455604858923,39.96378280699822
41,0.40592236765953904,0.11753185596203308,82.86569145557378,39.21425891885652
42,0.5883418371490855,0.5173791071541142,92.49669119531922,40.56658402970141
43,0.14215783014048888,0.1320681063451533,4.600731088729693,37.2547624310035
44,0.5667367008119675,0.7168596811925937,23.262699282976552,36.4323697487323
45,0.5694465087327116,0.39605970280729375,34.85193694925633,35.79393540916268
46,0.24726779275168864,0.565421311858509,81.49664793702473,40.160319464178755
47,0.19024840835839735,0.18327983621407862,98.54914276432976,40.387541655683094
48,0.32079984564692876,0.14484775934337724,96.89717046703518,39.53384510556878
49,0.35459753965983587,0.48805628064895457,90.49483455499269,42.45355832408257
50,0.4991377392925158,0.3556127378499556,29.65562650640299,37.45177789741981
51,0.4070210594236243,0.940431945252813,99.20112434144741,43.900147643834806
52,0.7918616866414584,0.7653252538069653,24.942004105645122,33.87597081897699
53,0.17143136752361965,0.7486636198505473,10.590615488223222,37.43544600398783
54,0.2462137292663843,0.9037197397459334,95.09526110553941,42.83615612024961
55,0.2129166625194974,0.08342243544201855,23.34202554680963,37.88985423680659
56,0.5571758278257789,0.5521924699224066,68.97682650777504,39.14670238745958
57,0.27730412177784747,0.5844760689557689,5.835635898058866,38.874749183515526
58,0.4264175409994144,0.961936378547229,73.07090991274762,41.412293974090964
59,0.27109791440112196,0.29214752679254885,88.17202123338397,42.8589291074935
60,0.21127870855186381,0.24082877991544682,27.24368954659625,38.171835467712924
61,0.1772625988150136,0.10029394226549782,37.90568960774286,37.86498629862173
62,0.5594307126256914,0.016429629591474204,37.42961833209161,33.76410588887904
63,0.1967280659440297,0.9295293167921905,74.8788257540133,42.06973335242955
64,0.23760765317603746,0.66991654659091,23.780724253903884,39.54004258804475
65,0.3581076194626749,0.7851529120231378,17.185309904764303,37.46114301825259
66,0.6746952608935546,0.2817301057539491,44.92916486877381,36.63082893708736
67,0.1679708930551429,0.5864101661863267,30.44684073773195,41.350133097041876
68,0.6865614352491628,0.06395526612098112,83.91891222586524,34.52573302243629
69,0.16726888552577415,0.4856275959346229,23.774182601563876,40.17149313417352
70,0.7835216255093771,0.9774951397444468,50.23894574892614,34.936655643942885
71,0.4280558411533911,0.8765052453165908,94.25835996979303,42.31948606030259
72,0.783732761733236,0.33815895183684563,63.39976977446607,37.13947381456161
73,0.5233918638215322,0.9615701545414985,86.72894054624648,41.09887868670814
74,0.6174845055788112,0.2317016264712045,94.02096893547673,37.176588108352725
75,0.1274314545780245,0.9493188224156814,75.0764861886352,42.996897935776836
76,0.29796487380348674,0.9413777047064986,69.95750602247513,41.67664397910446
77,0.18413759284921827,0.7992025873523917,96.79655666042271,43.58209006849462
78,0.30729813826550145,0.6304479368667911,99.44007896476793,42.20206581194809
79,0.18310940326797087,0.874287966624947,45.182168266975964,41.30721430777056
80,0.32258822557578326,0.2930202845077967,7.086977818420836,36.86618398874834
81,0.38998409616026897,0.8489435553129182,29.279403144051884,37.68235440012598
82,0.14490324744414906,0.6178766919175238,15.235470568773046,39.214157794767814
83,0.5847304835590139,0.01323685775889949,41.74863747960118,36.96755974914036
84,0.49662101794460267,0.34723351793221957,13.128932847325602,35.34053362946361
85,0.2857726436576118,0.14814086094816503,60.4117804020882,38.73499436053281
86,0.4662736374266898,0.9818293898182532,38.28080591578541,40.20753666954475
87,0.16575835753090917,0.47837030703998806,89.538588428821,40.026788815969645
88,0.5031625468893255,0.4973913654986627,96.77946717985019,41.48722568166218
89,0.7505073383033499,0.6394725163987236,54.688490166942216,36.01687959311132
90,0.3229982667159266,0.3685846061296175,27.482356986759658,38.05981410645201
91,0.5671872659745772,0.13690027168559893,59.22304187618368,36.93067613699056
92,0.19225850368307454,0.8221177331942455,89.67611582244098,44.35455908046058
93,0.6014290428829959,0.18984791190275796,40.67333458357483,35.5241833755877
94,0.3025842650630408,0.511318982546456,55.20782766919709,39.19564842903044
95,0.2282339534049818,0.22431702897473926,27.16527676061459,39.503189088366184
96,0.5105590543670583,0.09784448449403405,45.5444149450027,34.122107948654595
97,0.11407528233124549,0.8621915174216833,40.17135353795987,41.70287415221833
98,0.6802580204521542,0.9729194890231303,24.8413465082971,35.3708362062379
99,0.10328683333478295,0.9608346580630002,50.586638382530836,41.82396783838072
100,0.5744715757573611,0.906555499221179,31.03808259798114,39.68705470296685
101,0.2890055812345154,0.7740473326986388,37.303486388074745,39.83067624116767
102,0.6146358154858165,0.3331451520286419,52.49704422542643,36.9022708406221
103,0.7735319815822068,0.08110138998799676,75.05950229289876,34.02646057624568
104,0.27412720046397065,0.40724117141380733,33.35074657912753,37.96719858069134
105,0.5033101340924858,0.23223414217094274,92.41587666207636,39.48757258760555
106,0.5144293518902874,0.13248763475798297,86.23185468359024,38.948378516444386
107,0.5005763340536113,0.05342718178682526,4.869029597552855,35.016008907202504
108,0.25615714284843283,0.7255943642105788,25.364252425682277,39.404366470045964
109,0.7669243080618895,0.011427458625031028,44.613551265920194,34.656569683130655
110,0.41298776503233914,0.7705807485027762,10.462788874247408,37.984761481597666
111,0.6924860707297895,0.14694664540037505,34.847598903349706,32.81359090452576
112,0.589635492722253,0.07952208258675575,74.00975256176825,37.258975655980805
113,0.3082058655985936,0.08960303423860538,68.05144811428259,39.9736369913739
114,0.669658473791734,0.6720478073539145,62.238442856600486,38.360677595292415
115,0.3775540185928893,0.24536720985284477,71.05284027223456,38.90445268445636
116,0.7167722379778132,0.42053946668009845,20.492368695970175,33.74643242347694
117,0.5068910108451011,0.5573687913239169,34.169811486473215,36.20715693721297
118,0.717214753298397,0.8605511738287938,67.62424822774629,38.094093894945104
119,0.5847721130544362,0.7270442627113283,87.9234763031327,41.03220957841486
120,0.6076779958737484,0.27032790523871464,54.36780538280952,34.71614591638503
121,0.4509270673486916,0.1314827992911276,28.269965094553662,35.54063838408204
122,0.7692585443062567,0.05537432042119794,3.023525800598259,31.023428441416677
123,0.5507931394607463,0.3015986344809425,71.03368289742133,38.83509245386842
124,0.39669853399072585,0.26211814923967824,0.7884103508440377,35.09787706676413
125,0.5244752498895471,0.45614056680047965,37.267906982099554,36.56537739223525
126,0.11343523881653347,0.6832813355476804,53.05372145627818,41.57809859898803
127,0.3111023716721846,0.6956254456388572,92.21114617671931,42.65400792326986
128,0.5621214762448796,0.28351884658216664,8.94945450329001,34.40866845680233
129,0.3030543250473109,0.3799269559001205,40.59423219682837,35.69891482236336
130,0.5326108002991892,0.18115096173690304,2.4313199710157773,34.947444372755506
131,0.4001380906620363,0.7885455123065187,34.26109843415903,39.31662969100326
132,0.19483184495571518,0.0568480764332403,62.22310588397949,39.50350373552176
133,0.30879762816922157,0.6969972417249873,27.906794822859837,37.93191382029224
134,0.49897543749088547,0.7786953959411034,20.97499496556351,37.74481254685576
135,0.5136109328737213,0.7774075618487531,11.570323332709364,37.18108692272754
136,0.5020276741947052,0.25942256434535493,57.714024402034184,37.17771463687925
137,0.5572405738999936,0.37381313793256143,69.5270005904686,37.923133381545625
138,0.5564722890011823,0.587599635196389,67.19571405958223,37.740649794034496
139,0.4019929048037818,0.272821902424467,94.88610207205073,40.168238480358355
140,0.7275826170957441,0.3708527992178887,0.27032138935026984,31.754984185271745
141,0.35729330903352763,0.19705428018563964,64.7196653894036,39.38611845879071
142,0.4051054476859388,0.4598558837560074,60.03922370976396,38.19631676444441
143,0.7243463485109705,0.044612301254114084,58.87396099702882,35.52086731335834
144,0.66433579233226,0.799795884570618,96.27703198402425,38.492589997987096
145,0.5927220084782565,0.07695644698663273,1.6871673370039697,32.9833939941145
146,0.1701588211186108,0.518835148831526,69.64824307014501,41.56715762598701
147,0.7436378296212716,0.3068100995451961,81.36786497018635,35.379021098305465
148,0.599968909684378,0.5775429488313755,50.980719662158414,37.59706142526712
149,0.7991929045975066,0.9594333408334251,33.396486959680914,35.77543357082435
150,0.20461381326059563,0.6455702444560039,79.0840163227405,40.51164484561104
151,0.70768824015775,0.03536243575549092,9.724292563242464,31.62755326005428
152,0.2137450542734624,0.43040243950806123,44.203563772992524,40.39654515706828
153,0.5308916949986909,0.5100168523182502,51.99523745708382,38.778234855370734
154,0.18667398799460908,0.536177494703452,69.39564109345476,41.45301399504625
155,0.6936057605255641,0.6813925106038379,9.088573203240946,35.35452191980954
156,0.6651232711075075,0.2775960977317661,22.775950153786095,34.874443195337456
157,0.4983705170302154,0.1288605654663202,41.030156269012565,36.780748355735604
158,0.38502830805819976,0.39267567654709434,62.329467302013065,40.500257937356636
159,0.14841689681859666,0.9564057227959488,88.69607812174175,42.609687501711896
160,0.5882001412011946,0.18713089175084474,61.88261682413765,37.62638311921149
161,0.41747987787464824,0.903983954928237,13.346147093493443,37.65741124088438
162,0.6054389196292436,0.5438059500773263,98.05801327872824,39.46654822288281
163,0.7064676281500405,0.4569114216457658,87.17857347554929,37.77567218305937
164,0.7828650535020201,0.8820414102298896,50.2720761145324,36.52166049173884
165,0.6990623396748278,0.45860396176858587,92.2347981796633,37.16885688510729
166,0.10819985892950139,0.7241676366115433,54.13807937571357,42.1971472064419
167,0.3519846451348547,0.399025321703102,92.33060678891631,42.66867217626514
168,0.6109933936968407,0.9040443929009577,82.98973686033432,39.917539851696105
169,0.22014077408300836,0.6900250201912274,96.82864102942973,43.14899587664601
170,0.46472562434289055,0.6996220542505167,91.97828107781584,40.292676184742554
171,0.13803659183747755,0.3277204015571189,3.603381742856948,37.94156301069628
172,0.23999756742748007,0.7567786427368892,17.477200416093996,39.69038183562956
173,0.11296525612242979,0.6360610554471413,38.913467710118574,40.579892062163566
174,0.6555883923501945,0.24002027337970955,95.21426972954208,37.78226312676267
175,0.2567472816422661,0.16053882248525642,30.002891947592957,38.33104735186054
176,0.3417461764878319,0.7963914745173317,16.046764388760103,37.5395384612683
177,0.7496569054259137,0.9591666030352225,88.630466608656,39.564264523208024
178,0.593090081346473,0.45813882726004285,44.63944154832029,37.68198970568579
179,0.1222872506719155,0.5909841653236849,90.78755943543261,44.69398100404685
180,0.21528590954853893,0.8577226441935546,16.023046632014328,39.56165098051613
181,0.5350348810498345,0.45722345335385706,66.11175115080995,39.76457610901011
182,0.5040600120229174,0.9518744768327362,44.02637528294918,40.05887198494384
183,0.26652497496215605,0.5757511620448724,7.648676903028539,36.98127489121773
184,0.7539497985473557,0.820767120701315,69.64631446525006,36.695080185394445
185,0.5297761691761272,0.9088437184127384,24.73987555391537,37.42035194167054
186,0.4749429621174709,0.8155238187685688,3.9615522579517726,37.87404086485839
187,0.5129369834481997,0.15941446344895593,5.994429824957326,34.60218200644913
188,0.6110854206617388,0.6288984390617004,6.107853706678734,34.70274707956734
189,0.31836149683572135,0.3984342586196771,90.77329574850394,42.739318768647024
190,0.3787547435512644,0.0627129520233457,73.9883917829101,39.14442498480878
191,0.2468906242825855,0.42403225188984195,89.80623572137351,39.466689271686775
192,0.23033510411623534,0.2586840668894077,67.25823112965213,40.61344355051364
193,0.7610606729887536,0.8490383084285108,52.89399290308832,37.623369801100786
194,0.6176855565345013,0.03330462654669619,30.444636434737827,34.906269903572074
195,0.443321166032297,0.9589827218634736,99.79622513286735,42.769902194207404
196,0.25919023958132625,0.3553688484719296,36.21890589393894,38.736254314539146
197,0.27804953723927506,0.3567068904025429,47.06489492139095,37.880573249718246
198,0.14062041222671295,0.01632850268370789,37.824517492346175,38.44454408163427
199,0.4040916378906846,0.18523232523618394,97.95269293354586,39.27498272370408
