cell_id,row,col,lst_celsius,ndvi,building_density,impervious_pct,population
2_0,2,0,33.63460676017927,0.35255163964627856,0.4997144067796611,0.5496858474576273,108.75558012622898
2_1,2,1,33.396730685290294,0.3948472390387085,0.33781181434599156,0.37159299578059074,82.49425094540109
2_2,2,2,33.061766510812404,0.513733677229182,0.028414406779661013,0.03125584745762711,38.658111248986195
2_3,2,3,32.90236319612594,0.5429109064112011,0.12340042372881355,0.1357404661016949,35.59614040892003
2_4,2,4,33.00826255357493,0.4680609064112012,0.32454576271186447,0.35700033898305095,38.54274639840853
2_5,2,5,33.32357155902984,0.3796191230655859,0.3732902542372881,0.41061927966101697,43.961781614917825
2_6,2,6,33.70439989359955,0.35608434045689025,0.20376822033898306,0.22414504237288138,52.43371013059455
2_7,2,7,33.86187817808077,0.3710331865712713,0.4256409282700422,0.4682050210970464,66.75786503659019
2_8,2,8,33.17689546475661,0.47084837877671337,0.1761927966101695,0.1938120762711865,31.994595252861412
2_9,2,9,32.843000051627946,0.4789572738946982,0.042903797468354425,0.04719417721518987,22.187663758354347
2_10,2,10,32.90341525697448,0.4504478630897318,0.05131574468085106,0.05644731914893617,50.29897180110851
2_11,2,11,33.148602591947224,0.4301966654384673,0.12456822033898307,0.13702504237288138,74.67088298474329
2_12,2,12,33.325375299951425,0.44107424465733236,0.16155084745762716,0.1777059322033899,69.8147014682576
2_13,2,13,33.20661630597526,0.4427243258117777,0.035738396624472576,0.039312236286919836,80.75608461919212
2_14,2,14,33.473764879240065,0.3766794687599571,0.002320675105485232,0.0025527426160337555,80.7957280476888
2_15,2,15,33.52862068965521,0.27176017530931235,0.0,0.0,0.0
3_0,3,0,33.589156106018756,0.3264461566685012,0.42728481012658237,0.4700132911392406,117.20468226565592
3_1,3,1,33.20480576167616,0.4161811777655476,0.23309367088607594,0.25640303797468356,86.75096529546165
3_2,3,2,33.05534828634316,0.5069671970397779,0.019013617021276595,0.020914978723404257,49.288083957103964
3_3,3,3,33.195365978409,0.4689877890841813,0.2185595744680851,0.24041553191489362,71.63792591500791
3_4,3,4,33.5094636341404,0.4123025716928769,0.3281493617021276,0.3609642978723404,59.67858273120636
3_5,3,5,33.72485622443018,0.37927126013264556,0.3137398305084746,0.3451138135593221,39.5902979252702
3_6,3,6,33.71392468042384,0.38211746499631544,0.2594584745762712,0.2854043220338983,46.72530494302006
3_7,3,7,33.99851527281912,0.35506815263254443,0.4408518987341772,0.48493708860759493,97.10711402732109
3_8,3,8,33.74552810871837,0.36734620486366987,0.29033516949152544,0.319368686440678,53.74622501761226
3_9,3,9,33.05292025979905,0.47733848563006637,0.0759127118644068,0.0835039830508475,28.712949760889604
3_10,3,10,32.791951886276685,0.4678403647752395,0.0876656779661017,0.09643224576271188,63.0197967432313
3_11,3,11,32.991408370197355,0.40565641120117907,0.2705029661016949,0.2975532627118644,96.40109741081625
3_12,3,12,33.45214527134978,0.3726858511422255,0.4365978813559323,0.4802576694915256,88.04745868100959
3_13,3,13,33.70460226720336,0.3922667400476977,0.1303704641350211,0.14340751054852321,89.52090682661482
3_14,3,14,33.73510532498769,0.41149197039777985,0.007773617021276595,0.008550978723404256,68.37848583020663
3_15,3,15,33.73740531373661,0.33010245546621125,0.0,0.0,56.026947021484375
4_0,4,0,33.842369900953805,0.334972007400555,0.4561889361702127,0.501807829787234,177.41001470038228
4_1,4,1,33.45761385130222,0.3962127866446523,0.2568037974683544,0.28248417721518987,111.48990840348513
4_2,4,2,33.36917534849598,0.43522701202590197,0.02071914893617021,0.022791063829787232,75.81701374459774
4_3,4,3,33.608540013071675,0.4056861827560796,0.0,0.0,122.97570522760941
4_4,4,4,33.80957962079653,0.3731664333087693,0.2043237288135593,0.22475610169491525,133.4135946500099
4_5,4,5,33.891265439314274,0.3597100036845984,0.35290381355932204,0.38819419491525425,119.35165492558885
4_6,4,6,33.87381875446458,0.3646184414148858,0.2765762711864407,0.3042338983050848,103.40310841899807
4_7,4,7,33.94663255573339,0.3215869748669969,0.3978434599156118,0.43762780590717304,80.09914979250622
4_8,4,8,33.224323559971445,0.45362890567428155,0.24915466101694914,0.2740701271186441,50.60771864551609
4_9,4,9,32.7784244578094,0.5156864222549743,0.06462881355932203,0.07109169491525423,32.40684877815893
4_10,4,10,32.86507126562476,0.46133411938098756,0.06416398305084746,0.07058038135593221,67.81114178996975
4_11,4,11,33.360980132636875,0.3813421207117961,0.20187974683544305,0.22206772151898738,103.27752852942875
4_12,4,12,33.97736940403219,0.35216984273820534,0.35647106382978716,0.3921181702127659,100.77741348591256
4_13,4,13,34.13623267028332,0.35762450926435524,0.2874940928270042,0.31624350210970464,100.30295543429217
4_14,4,14,34.033427655677684,0.383052357365621,0.01828776371308017,0.02011654008438819,68.45275601014397
4_15,4,15,34.018461538461565,0.320263165353438,0.0,0.0,62.289973610325866
5_0,5,0,34.07303844608419,0.3435179071481209,0.43480677966101694,0.47828745762711866,146.4498637247894
5_1,5,1,33.648362287210865,0.37578418638781874,0.37725611814345994,0.41498172995780597,142.06186138426705
5_2,5,2,33.53716900448082,0.386117188651437,0.2863677966101695,0.31500457627118644,118.30960419218418
5_3,5,3,33.83980722774208,0.3829246683861459,0.15279025423728815,0.16806927966101698,148.548650256658
5_4,5,4,33.96083897048197,0.3515994473102432,0.291668220338983,0.3208350423728813,184.4740177736444
5_5,5,5,33.96400143241452,0.3230059204440333,0.4914165957446808,0.5405582553191489,207.73190443972322
5_6,5,6,33.940902458879535,0.3185672439204127,0.5335258474576271,0.5868784322033899,195.02701920978095
5_7,5,7,33.700443765459035,0.3002040176114475,0.46607426160337556,0.5126816877637131,70.52893652292244
5_8,5,8,33.348084662269365,0.46857746868091377,0.18769830508474575,0.20646813559322033,53.77449473688157
5_9,5,9,33.138626318050484,0.5258672623434046,0.045620338983050845,0.050182372881355936,36.74046096155199
5_10,5,10,33.59312401098525,0.46454460206337517,0.03623474576271186,0.03985822033898305,69.86235683247195
5_11,5,11,34.16297794787684,0.37544583640383206,0.19040508474576273,0.209445593220339,106.95392084929902
5_12,5,12,34.39471248409527,0.33703792784458836,0.4302753191489362,0.47330285106382985,111.6471171926945
5_13,5,13,34.5521776170384,0.348290350394423,0.3776721518987342,0.4154393670886077,110.76104797492049
5_14,5,14,34.02286989047821,0.3843304532056006,0.02236949152542373,0.024606440677966107,76.91870327653557
5_15,5,15,33.969354838709705,0.3479840825350037,0.0,0.0,74.79991986674646
6_0,6,0,35.1043316286772,0.37264559690493737,0.3383758474576271,0.37221343220338987,168.709877660719
6_1,6,1,34.32250982103887,0.4466048431480463,0.08306962025316456,0.09137658227848101,164.07386084447933
6_2,6,2,34.130070913695704,0.41582872144436256,0.1570241525423729,0.1727265677966102,184.2920062824831
6_3,6,3,34.187938924605504,0.3659462969786293,0.0778436440677966,0.08562800847457627,164.22156556986144
6_4,6,4,34.15058965705778,0.32451822033898314,0.2615012711864407,0.2876513983050848,206.60171224303164
6_5,6,5,34.07708900257756,0.30502078113485626,0.4925161016949152,0.5417677118644068,265.4603262432551
6_6,6,6,34.053048314825666,0.3063404200442152,0.5200122881355933,0.5720135169491527,267.0993707947812
6_7,6,7,34.023382802269765,0.28581348376444693,0.29569367088607595,0.3252630379746836,106.03379474108732
6_8,6,8,34.09415661267432,0.33815140014738393,0.2247936440677966,0.24727300847457626,84.94235638440665
6_9,6,9,34.04024330661548,0.3883545320560059,0.05996483050847457,0.06596131355932204,53.22389738438493
6_10,6,10,34.24491471153046,0.3838829587324982,0.0,0.0,59.75697354138908
6_11,6,11,34.41978840896669,0.3678328481945468,0.043236864406779665,0.04756055084745764,80.07351186719993
6_12,6,12,34.36208987720978,0.36844600221075907,0.1678953389830508,0.1846848728813559,94.13340655827926
6_13,6,13,34.394439873417745,0.32206995046780407,0.4155278481012658,0.45708063291139245,129.52892438671256
6_14,6,14,33.93076861786954,0.3559119565217391,0.02640677966101695,0.029047457627118647,102.02052931058205
6_15,6,15,33.89882667900584,0.3088428071879639,0.0,0.0,100.28629290471311
7_0,7,0,35.454413890512434,0.4640224576271186,0.38506186440677964,0.42356805084745763,125.1560414201122
7_1,7,1,35.16007420340466,0.4376076499724822,0.04945822784810127,0.0544040506329114,133.15600875661343
7_2,7,2,35.01358445353598,0.5013271370670597,0.013935593220338983,0.015329152542372883,104.82200842388606
7_3,7,3,34.65895528930454,0.45908550110537955,0.00295593220338983,0.0032515254237288132,115.64563350354211
7_4,7,4,34.51470513376448,0.36192905305821665,0.21162627118644067,0.23278889830508476,124.41926671690858
7_5,7,5,34.45241110650253,0.2912461680176861,0.4515245762711865,0.49667703389830514,147.31588693392476
7_6,7,6,34.340143385934155,0.2930129329403095,0.5236669491525424,0.5760336440677967,190.5695577071885
7_7,7,7,34.34826975120036,0.27358827738029723,0.3860240506329114,0.42462645569620255,200.45740731154817
7_8,7,8,34.65389765334332,0.2616706108970831,0.5143772151898733,0.5658149367088607,212.5404533675954
7_9,7,9,34.5878072529085,0.3132288066604995,0.3087723404255319,0.33964957446808514,194.66033714781418
7_10,7,10,34.49168322452171,0.3500450878815912,0.3459808510638298,0.3805789361702128,159.6777659639399
7_11,7,11,34.36738008998593,0.3701682571849669,0.40825635593220344,0.44908199152542383,134.83884591571356
7_12,7,12,34.1894518361678,0.37915676123802505,0.3275436440677966,0.3602980084745763,144.4612448740814
7_13,7,13,33.94923440325498,0.3721184369840397,0.3552658227848101,0.39079240506329116,203.9892746164829
7_14,7,14,33.37442463680389,0.3618554532056006,0.23887627118644064,0.26276389830508473,201.26007978794937
7_15,7,15,33.33526843317974,0.28671779586555823,0.0609957805907173,0.06709535864978904,155.27148617015166
8_0,8,0,34.98391097420687,0.4970660349312523,0.02455299145299145,0.0270082905982906,56.7446858169686
8_1,8,1,35.69905384513873,0.4106310427413412,0.00376271186440678,0.004138983050847458,78.80204349453166
8_2,8,2,35.86913653468394,0.39049988899167437,0.00026382978723404253,0.0002902127659574468,88.0628827358814
8_3,8,3,35.68972800668989,0.4072913968547642,0.40128340425531916,0.4414117446808511,104.01360577522439
8_4,8,4,35.60488235166788,0.36316820191599114,0.4241754237288135,0.4665929661016949,123.07237547535007
8_5,8,5,35.423221484631455,0.3165566332218507,0.353115811965812,0.3884273931623932,154.45747179862784
8_6,8,6,35.013430104357795,0.3164863247863248,0.47353675213675206,0.5208904273504273,199.93890648214224
8_7,8,7,34.76972407508659,0.2894023949889462,0.45039067796610166,0.49542974576271187,234.33347941253143
8_8,8,8,34.427305995990515,0.31721739130434784,0.48178262711864406,0.5299608898305085,209.63535011420817
8_9,8,9,34.08233427224091,0.39683940677966106,0.1492021186440678,0.16412233050847458,206.8196129879709
8_10,8,10,33.54471779110851,0.4838646993524515,0.27566510638297875,0.30323161702127666,169.81757689131072
8_11,8,11,33.113266894678304,0.5415875855689176,0.3633604255319149,0.3996964680851064,146.82589582077998
8_12,8,12,33.01866119894291,0.5404129513633014,0.10842669491525425,0.11926936440677968,170.940234265085
8_13,8,13,33.25110922787199,0.44511728076639645,0.2796868644067797,0.3076555508474577,201.10636869527528
8_14,8,14,33.22861965552179,0.40228116558741916,0.4384668085106383,0.48231348936170215,193.09956742956285
8_15,8,15,32.910759365079365,0.4359625576930536,0.11781016949152541,0.12959118644067796,111.4248267705716
8_16,8,16,32.7900174291939,0.34343624154506086,0.0,0.0,74.12173461914062
9_0,9,0,34.27124168096383,0.5069345246868091,0.04168135593220339,0.04584949152542373,27.47775115805157
9_1,9,1,35.26776563739365,0.4193185654008439,0.0,0.0,36.201814208855616
9_2,9,2,35.98004958428387,0.4006157332350774,0.0,0.0,59.40602418931865
9_3,9,3,35.88683883222414,0.4787119565217391,0.0,0.0,78.91488563408288
9_4,9,4,35.589586196119036,0.4927439552375711,0.0,0.0,97.92510503455053
9_5,9,5,35.345107644590435,0.4466467759764185,0.19464618644067797,0.21411080508474578,145.4956895860575
9_6,9,6,35.277578115501534,0.37425171137835334,0.5648255319148936,0.621308085106383,222.71844157766787
9_7,9,7,35.17348523206755,0.30695997064758757,0.19556540084388185,0.21512194092827006,216.27225149935308
9_8,9,8,34.359023965737244,0.4397151436993368,0.41514661016949156,0.45666127118644073,174.8586444531457
9_9,9,9,32.83310118492453,0.625770670596905,0.21988093220338983,0.24186902542372885,115.75684893333306
9_10,9,10,31.920266201395847,0.6971396647015474,0.06549152542372881,0.0720406779661017,84.05978141396731
9_11,9,11,31.720962066182434,0.6723735445836403,0.06358050847457627,0.06993855932203391,91.68002461578887
9_12,9,12,32.055111710323594,0.5934325534266766,0.2128597457627119,0.23414572033898312,136.29512040089756
9_13,9,13,32.65800196053363,0.4668079985323794,0.33760886075949365,0.37136974683544305,200.52965606818222
9_14,9,14,32.81704973463451,0.417332627118644,0.4152173728813559,0.45673911016949154,180.44608196969762
9_15,9,15,32.54518361581925,0.4141658990420044,0.10888813559322033,0.11977694915254238,131.02143494557527
9_16,9,16,32.44520897043838,0.33819883736471745,0.0,0.0,106.23466467478919
10_0,10,0,34.32002599308252,0.4790770952821462,0.2759438297872341,0.3035382127659575,39.18666445955318
10_1,10,1,34.68924892436245,0.48155822784810126,0.057312658227848104,0.06304392405063292,26.292363613466676
10_2,10,2,35.085733906654454,0.5043077192336035,0.06410338983050848,0.07051372881355933,26.972818431207685
10_3,10,3,35.05552421307512,0.5232393699336774,0.01848135593220339,0.02032949152542373,45.65798135531151
10_4,10,4,34.771365485235634,0.5381272476050111,0.0145,0.015950000000000002,75.56956630642131
10_5,10,5,34.58988132810112,0.5291444362564479,0.12495084745762712,0.13744593220338985,112.92975480677717
10_6,10,6,34.760446537354944,0.47788323774283065,0.30173787234042554,0.3319116595744681,156.954946574759
10_7,10,7,35.09585545120463,0.3591533296642818,0.060097468354430375,0.06610721518987342,225.00127517120745
10_8,10,8,35.142651813377114,0.3802595246868091,0.27692923728813557,0.30462216101694917,127.81440469774148
10_9,10,9,33.197200495288364,0.5612748894620486,0.09916483050847459,0.10908131355932206,113.92142822782873
10_10,10,10,32.16405171582032,0.6283825165806928,0.07426016949152542,0.08168618644067796,99.76049306837182
10_11,10,11,32.026715114397106,0.6008129513633016,0.11549491525423732,0.12704440677966106,98.52412818650068
10_12,10,12,32.35295766380515,0.5300327192336035,0.1642084745762712,0.18062932203389834,126.50188478372864
10_13,10,13,32.72629459148452,0.4320253714914695,0.49865696202531645,0.5485226582278482,187.09857583347755
10_14,10,14,32.34605975615722,0.49121705969049373,0.22707500000000005,0.24978250000000007,137.1688217874301
10_15,10,15,31.703958542629454,0.5350154100165108,0.05473417721518988,0.06020759493670887,82.19720993363907
10_16,10,16,31.48521916411828,0.4908916943011546,0.0,0.0,57.89430935864378
11_0,11,0,34.22046029194848,0.3441558953574061,0.2848771186440678,0.3133648305084746,67.76672408540371
11_1,11,1,34.593024256407084,0.3671594936708861,0.2786632911392405,0.30652962025316455,59.8384119347681
11_2,11,2,34.90818328880357,0.4001933124539425,0.32584279661016946,0.3584270762711864,62.22664283493818
11_3,11,3,34.863581134674824,0.4462113854089904,0.23108601694915254,0.25419461864406784,60.116990525843725
11_4,11,4,34.614267484901646,0.4733627855563743,0.16092542372881352,0.1770179661016949,95.70215908955718
11_5,11,5,34.49471965712062,0.4653832719233604,0.09074576271186441,0.09982033898305086,139.26072566792115
11_6,11,6,34.72063460342002,0.4185940862196021,0.01882203389830508,0.020704237288135592,164.81819944866635
11_7,11,7,35.01396080032669,0.3435439185470556,0.15465822784810127,0.17012405063291142,208.73897678037233
11_8,11,8,34.851811098961214,0.37748511422254977,0.2960305084745763,0.32563355932203397,184.1212043115648
11_9,11,9,34.33782795698927,0.39114799189388355,0.260035593220339,0.2860391525423729,182.9980340084787
11_10,11,10,33.5242390891841,0.44478458834412576,0.2844327659574468,0.3128760425531915,149.87206713088014
11_11,11,11,32.91419478894076,0.49844468085106386,0.29344042553191485,0.32278446808510636,122.47728479263631
11_12,11,12,32.789248302802775,0.509959204440333,0.2701085106382979,0.2971193617021277,129.57364540911735
11_13,11,13,32.641162255466114,0.45710286186020915,0.48440126582278487,0.5328413924050633,140.49947753133654
11_14,11,14,32.39510924799532,0.4726216657494038,0.14694388185654012,0.16163827004219414,101.24246750868758
11_15,11,15,31.863206685499065,0.5436353168754606,0.10782966101694916,0.11861262711864408,79.18788798380707
11_16,11,16,31.79464285714287,0.5199183024050378,0.06867330508474577,0.07554063559322036,75.47408783435822
11_17,11,17,32.084857142857174,0.47031013097072427,0.026208050847457625,0.02882885593220339,83.13309158817412
12_0,12,0,33.87052211624689,0.31038597594819617,0.28133829787234044,0.3094721276595745,84.83355609000999
12_1,12,1,34.33876473155831,0.3191892129884425,0.3758493670886076,0.4134343037974684,89.99851516530485
12_2,12,2,35.08613500876684,0.34661061164333096,0.46876906779661015,0.5156459745762713,87.19605827331544
12_3,12,3,35.175045833815915,0.3474580324244658,0.565085593220339,0.6215941525423729,119.71792592840679
12_4,12,4,35.07274094147164,0.38599622571692876,0.47628936170212766,0.5239182978723405,145.24185438764854
12_5,12,5,34.94837428592979,0.41634817612380254,0.2816169491525424,0.30977864406779665,152.086058729786
12_6,12,6,34.91542967390009,0.39663264554163596,0.14199491525423727,0.156194406779661,149.28363489700575
12_7,12,7,35.010691063206686,0.35069400110071547,0.3747569620253165,0.41223265822784816,204.7432720329188
12_8,12,8,35.05043204279177,0.3138563749770684,0.3138172995780591,0.345199029535865,215.8468564190442
12_9,12,9,34.9078788044469,0.31849351510685336,0.42251525423728814,0.464766779661017,212.65930175781253
12_10,12,10,34.31414184397166,0.3794659944495838,0.29184468085106385,0.32102914893617024,178.44284271889546
12_11,12,11,33.731081579246826,0.43086083256244223,0.2152940425531915,0.23682344680851067,159.47069351520946
12_12,12,12,33.45702407927736,0.4263871223286662,0.377431779661017,0.4151749576271187,181.62856900489936
12_13,12,13,32.98276563099352,0.4066082553659879,0.390506329113924,0.42955696202531646,184.74365524098843
12_14,12,14,32.79982341346598,0.4100850138760407,0.35039574468085105,0.3854353191489362,170.01459691473775
12_15,12,15,32.564879027355644,0.41930817761332106,0.38236638297872344,0.4206030212765958,167.62722664691034
12_16,12,16,32.427821276595765,0.39069884786813563,0.3231459574468085,0.3554605531914894,154.64173603463684
12_17,12,17,32.37779120879124,0.30866257413472603,0.1728911392405063,0.19018025316455694,143.96871508084809
13_0,13,0,34.03896170010664,0.3049576271186441,0.08461228813559322,0.09307351694915256,94.0730993303202
13_1,13,1,34.55049558879944,0.29861898734177217,0.2555151898734177,0.2810667088607595,111.05508799492557
13_2,13,2,35.15034309193634,0.3266187730287399,0.5014194915254238,0.5515614406779662,116.30216824806342
13_3,13,3,35.2403638351807,0.31444357037582904,0.5267771186440677,0.5794548305084746,200.66150600627316
13_4,13,4,35.254691994093506,0.31133988577745025,0.5243822033898305,0.5768204237288137,233.02044529025835
13_5,13,5,35.23404419537092,0.3178094694178335,0.46176144067796615,0.5079375847457628,226.9340314703473
13_6,13,6,35.16753192498888,0.3324450994841562,0.3446046610169492,0.37906512711864415,217.6795342008946
13_7,13,7,35.01253755931347,0.37827589433131537,0.430632911392405,0.4736962025316455,233.77990954435322
13_8,13,8,34.947408586372624,0.3238712118408881,0.26243021276595746,0.28867323404255324,266.78820495605464
13_9,13,9,35.00134636413344,0.30605751658069275,0.4316902542372881,0.47485927966101693,243.9082653886181
13_10,13,10,34.89468190479729,0.3150929737662814,0.46267721518987337,0.5089449367088608,232.71510102477254
13_11,13,11,34.62099054169624,0.34309302497687333,0.4158502127659575,0.4574352340425533,221.96649319263219
13_12,13,12,34.23833862050218,0.37397402358142967,0.39315423728813564,0.4324696610169492,204.92270957817465
13_13,13,13,33.84425393172229,0.3689037974683544,0.43396202531645567,0.4773582278481013,218.02869057957128
13_14,13,14,33.4630366960747,0.3580227664648688,0.4289350210970464,0.47182852320675106,232.06369456359604
13_15,13,15,33.26503874092011,0.34792864775239496,0.4352360169491525,0.47875961864406774,237.96333545749468
13_16,13,16,33.11896656534955,0.32946976873265493,0.3112531914893617,0.3423785106382979,216.71362064442732
13_17,13,17,33.048379120879126,0.25876612862082654,0.1343885593220339,0.1478274152542373,197.18782366239105
14_0,14,0,34.42262220003746,0.36131872340425536,0.31730851063829785,0.3490393617021277,68.16476703400306
14_1,14,1,34.87340363379561,0.3291909911569639,0.3687919491525423,0.4056711440677966,85.48025878001067
14_2,14,2,35.12239117873656,0.3473056558585114,0.5492783898305085,0.6042062288135593,93.82214513875671
14_3,14,3,35.13323578354627,0.33403498526160647,0.48345593220338984,0.5318015254237288,207.82152638192903
14_4,14,4,35.18816975972135,0.3105156963890936,0.4887427966101695,0.5376170762711865,257.7778249837584
14_5,14,5,35.233545140787335,0.29833959100957996,0.4888682203389831,0.5377550423728814,246.38135166491494
14_6,14,6,35.19586334745766,0.3114111274871039,0.40792881355932203,0.44872169491525427,209.19185631962148
14_7,14,7,35.085349661700405,0.3388916175386883,0.3580550847457627,0.393860593220339,200.2413170378087
14_8,14,8,35.02735178034449,0.32125046057479734,0.47028898305084743,0.5173178813559323,241.6612351627673
14_9,14,9,35.011721274044454,0.2942791451731761,0.44194449152542375,0.48613894067796615,211.0497062165858
14_10,14,10,35.06354307495405,0.28753382461311716,0.4974813559322034,0.5472294915254238,223.6306273896815
14_11,14,11,34.99248093208159,0.31050895357406044,0.5518572033898305,0.6070429237288135,241.18534185118597
14_12,14,12,34.67913668086652,0.35224309137803983,0.5338012711864406,0.5871813983050848,230.0894945435605
14_13,14,13,34.253941961992844,0.3509700257921886,0.5136703389830508,0.5650373728813559,226.01249869395107
14_14,14,14,33.756017829628036,0.35236247236551216,0.43684915254237283,0.4805340677966102,257.7534444130073
14_15,14,15,33.728313357546426,0.34700023949889464,0.4255360169491525,0.4680896186440678,257.149302466441
14_16,14,16,33.62265146623624,0.3491342114959469,0.19370084745762714,0.21307093220338988,245.16411118588204
14_17,14,17,33.53163817663821,0.300102172238226,0.0,0.0,235.81134571173249
15_0,15,0,34.85727677351014,0.3705767870302137,0.1527377118644068,0.16801148305084748,74.79620909286758
15_1,15,1,35.45958333333338,0.34377486699688126,0.3711746835443037,0.40829215189873413,95.0624047130472
15_2,15,2,35.53184518521055,0.34080261606484885,0.3941398305084745,0.433553813559322,83.42194996849965
15_3,15,3,35.245847970202334,0.3311181282240236,0.3736055084745762,0.41096605932203384,193.55362342575847
15_4,15,4,35.26388395297979,0.2986664701547531,0.452406779661017,0.49764745762711876,232.43921286372813
15_5,15,5,35.409945325314396,0.27991442520265297,0.49932076271186443,0.5492528389830509,226.98018756155238
15_6,15,6,35.44317412178788,0.2985623065585851,0.4231449152542372,0.46545940677966097,224.82903121689617
15_7,15,7,35.32802155641758,0.31050654925701704,0.430453164556962,0.47349848101265823,220.45370734492434
15_8,15,8,35.276606837752894,0.28073259027266034,0.5438186440677967,0.5982005084745764,190.66727078971218
15_9,15,9,35.250224945428904,0.2749000552689757,0.4363453389830509,0.479979872881356,170.27545760849773
15_10,15,10,34.988578017705,0.3021076132819666,0.5159291139240506,0.5675220253164557,177.03841306791023
15_11,15,11,34.68657678479715,0.34084281503316144,0.5587016949152543,0.6145718644067798,207.6470263206353
15_12,15,12,34.511787234042586,0.3643511193339501,0.4353740425531915,0.4789114468085107,245.3942878236162
15_13,15,13,34.38805907173001,0.3375487250045863,0.5358379746835442,0.5894217721518987,245.09105337923586
15_14,15,14,33.976345472966784,0.33612669750231267,0.41771234042553185,0.4594835744680851,254.76943846357625
15_15,15,15,34.106321226795814,0.31976140383198237,0.4452694915254238,0.4897964406779662,262.31540964417536
15_16,15,16,34.11453881186796,0.3089979453311319,0.21038945147679322,0.23142839662447257,260.028712276668
15_17,15,17,34.07402777777783,0.27009021739130434,0.0,0.0,255.96913146972653
16_0,16,0,34.83813612288138,0.3587964812085483,0.37101271186440676,0.40811398305084745,67.06415738897809
16_1,16,1,35.497173523206754,0.3687502109704641,0.5778253164556961,0.6356078481012658,77.75957398877364
16_2,16,2,35.34067658214878,0.34033411938098745,0.3688771186440678,0.4057648305084746,79.4625936928442
16_3,16,3,35.35119908419905,0.29916691230655856,0.20577542372881355,0.22635296610169492,184.074531425864
16_4,16,4,35.45417967468563,0.29623504053058214,0.3057271186440679,0.3362998305084747,205.84950463246489
16_5,16,5,35.568112720976856,0.3094206337509211,0.48750211864406773,0.5362523305084745,201.2247569843874
16_6,16,6,35.566410954818835,0.3189200810611644,0.5168754237288136,0.568562966101695,229.30102888204283
16_7,16,7,35.130918618607495,0.3612195193542469,0.1779662447257384,0.19576286919831226,219.60097036884804
16_8,16,8,35.1721730829226,0.26726284921369103,0.4068731914893617,0.4475605106382979,210.5062444159325
16_9,16,9,35.19713433458491,0.27106016651248843,0.5020978723404256,0.5523076595744681,172.0618858824385
16_10,16,10,34.93695588235296,0.2959048288621647,0.5289842553191488,0.5818826808510638,175.00506345059006
